label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
760,4.0,239,102,242,104,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,154
775,5.0,242,163,245,165,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,60.515364784490885,34.938562148434215,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,81
779,4.0,243,134,245,136,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,155
782,6.0,244,140,247,142,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,63.7887953849786,39.0625,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,51
787,6.0,247,32,250,34,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,63.7887953849786,39.0625,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,52
793,4.0,248,195,250,197,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,156
796,5.0,249,173,252,175,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,60.515364784490885,34.938562148434215,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,82
800,4.0,250,68,252,70,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,157
807,4.0,252,44,254,47,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,2,3,39.0625,58.59375,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,158
818,4.0,254,235,256,237,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,159
