#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
3.78176e-09	6.67572e-16	1.08866e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.37926e-09	4.76837e-16	5.73764e-25	2.76214e-08	3.08816e-08	1.45103e-08	2.98741e-08
3.16891e-09	4.76837e-16	6.47172e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.78074e-09	6.67572e-16	1.15268e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
1.20588e-09	9.53674e-17	5.58575e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.24914e-09	9.53674e-17	5.71077e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.28811e-09	3.8147e-16	5.41271e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.58032e-09	5.72205e-16	8.81055e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.31821e-09	3.8147e-16	6.44868e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.77386e-09	5.72205e-16	7.40879e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.4944e-09	1.90735e-16	2.1567e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.47842e-09	3.8147e-16	7.95442e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
4.22512e-09	7.62939e-16	1.63903e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
1.26877e-09	2.86102e-16	1.9064e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.12639e-09	9.53674e-17	5.01226e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.15617e-09	1.90735e-16	1.04066e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
4.0075e-09	8.58307e-16	1.47195e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
1.67713e-09	9.53674e-17	7.76993e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.19808e-09	2.86102e-16	2.56869e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.38849e-09	2.86102e-16	2.85687e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.5854e-09	5.72205e-16	9.34653e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.01507e-09	2.86102e-16	3.18924e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.76136e-09	3.8147e-16	6.05228e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.13681e-09	9.53674e-17	5.28813e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.48149e-09	1.90735e-16	1.46141e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.21779e-09	9.53674e-17	5.66993e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.82838e-09	9.53674e-17	7.54866e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.00797e-09	9.53674e-17	4.2521e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.19428e-09	9.53674e-17	4.38588e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.51905e-09	9.53674e-17	1.18923e-25	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.19939e-09	9.53674e-17	4.91944e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.21355e-09	3.8147e-16	6.48064e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.54323e-09	1.90735e-16	1.54744e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.18233e-09	3.8147e-16	4.42862e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
1.84625e-09	9.53674e-17	8.71217e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.82418e-09	1.90735e-16	1.48819e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.38713e-09	1.90735e-16	1.16564e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.45828e-09	2.86102e-16	3.42931e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.52357e-09	9.53674e-17	6.6596e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.19547e-09	9.53674e-17	5.04931e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.52971e-09	1.90735e-16	1.56841e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.25487e-09	5.72205e-16	7.44781e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.46006e-09	1.90735e-16	2.12428e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.57593e-09	6.67572e-16	9.31438e-25	2.76214e-08	4.1432e-08	1.45103e-08	4.18238e-08
1.16386e-09	9.53674e-17	4.30899e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.96829e-09	1.90735e-16	1.57485e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.48325e-09	9.53674e-17	6.95516e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.50211e-09	3.8147e-16	5.14297e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
1.60977e-09	9.53674e-17	7.13283e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.69574e-09	9.53674e-17	6.88548e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.25096e-09	9.53674e-17	5.73796e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
4.28624e-09	9.53674e-16	1.73312e-24	3.90625e-08	4.36732e-08	2.73135e-08	4.26773e-08
3.56812e-09	5.72205e-16	1.19285e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.04512e-09	3.8147e-16	4.40189e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
3.06485e-09	3.8147e-16	2.64387e-25	1.95312e-08	3.52105e-08	9.38902e-09	3.32883e-08
