#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
4.16021e-09	2.95639e-15	4.79493e-24	5.85937e-08	7.8733e-08	5.03593e-08	7.42586e-08
2.17463e-09	2.86102e-16	3.12826e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.58809e-09	2.95639e-15	5.9138e-24	5.85937e-08	7.6272e-08	5.4627e-08	7.25515e-08
2.30329e-09	8.58307e-16	7.0257e-25	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.11183e-09	9.53674e-16	5.63156e-25	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
3.19204e-09	1.71661e-15	2.11573e-24	4.83374e-08	5.69429e-08	3.92632e-08	5.54805e-08
2.34332e-09	5.72205e-16	5.69645e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.59114e-09	2.09808e-15	3.55292e-24	3.90625e-08	6.55098e-08	3.84096e-08	6.14554e-08
4.24801e-09	2.47955e-15	4.03692e-24	5.55869e-08	7.10948e-08	3.92632e-08	6.91373e-08
4.04194e-09	3.62396e-15	6.74406e-24	5.85937e-08	8.34375e-08	5.29199e-08	7.85263e-08
3.16621e-09	1.14441e-15	1.06759e-24	2.92969e-08	5.25895e-08	2.98741e-08	4.86522e-08
3.48531e-09	1.52588e-15	2.29457e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.29199e-08
7.89163e-09	7.9155e-15	4.3731e-23	8.78906e-08	1.32827e-07	8.53547e-08	1.25471e-07
2.30527e-09	6.67572e-16	7.91394e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
4.32444e-09	3.52859e-15	5.60128e-24	4.88281e-08	9.81433e-08	4.86522e-08	9.81579e-08
4.09892e-09	2.57492e-15	2.73679e-24	3.90625e-08	8.34375e-08	3.84096e-08	8.1087e-08
2.50453e-09	7.62939e-16	1.52098e-24	1.95312e-08	4.36732e-08	1.96316e-08	4.18238e-08
3.78855e-09	4.1008e-15	4.94998e-24	5.85937e-08	9.26449e-08	5.29199e-08	8.87689e-08
2.77631e-09	8.58307e-16	1.11999e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
4.93692e-09	3.33786e-15	7.43304e-24	4.88281e-08	8.34375e-08	4.86522e-08	8.1087e-08
4.08401e-09	2.76566e-15	6.4629e-24	4.88281e-08	8.05294e-08	4.5238e-08	7.85263e-08
2.58144e-09	7.62939e-16	9.26588e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.57523e-09	1.71661e-15	3.56656e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.29199e-08
2.44725e-09	9.53674e-16	5.13252e-25	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
3.84291e-09	3.14713e-15	3.44303e-24	5.85937e-08	8.34375e-08	5.03593e-08	7.93799e-08
3.01311e-09	4.76837e-16	4.26018e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.4846e-08	7.24792e-15	5.10128e-23	6.83594e-08	1.26953e-07	6.82838e-08	1.26325e-07
2.55023e-09	1.14441e-15	1.1261e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
4.07455e-09	1.71661e-15	2.60219e-24	4.80405e-08	5.69429e-08	3.92632e-08	5.29199e-08
3.11649e-09	1.62125e-15	2.50762e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
3.24255e-09	1.23978e-15	1.49377e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
3.32429e-09	2.00272e-15	2.42906e-24	4.88281e-08	6.25305e-08	4.18238e-08	5.80412e-08
2.03775e-09	1.90735e-16	1.61169e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
4.19152e-09	2.28882e-15	3.23981e-24	3.90625e-08	7.43728e-08	3.92632e-08	7.08444e-08
4.21378e-09	6.29425e-15	9.40692e-24	7.8125e-08	1.19205e-07	7.08444e-08	1.12668e-07
3.22765e-09	4.29153e-15	1.31466e-23	4.88281e-08	1.05179e-07	4.95057e-08	1.00719e-07
3.19975e-09	2.00272e-15	4.05429e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.06018e-08
9.29067e-09	8.67844e-15	5.55471e-23	9.76562e-08	1.25061e-07	8.87689e-08	1.22057e-07
4.38485e-09	1.81198e-15	3.09769e-24	4.88281e-08	5.69429e-08	4.26773e-08	5.37735e-08
2.66458e-09	1.04904e-15	8.72479e-25	2.92969e-08	4.97951e-08	2.98741e-08	4.86522e-08
2.94008e-09	1.62125e-15	2.82887e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
2.13784e-09	4.76837e-16	5.08893e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.58899e-09	5.72205e-16	7.34251e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.01846e-08	1.02043e-14	6.59056e-23	7.8125e-08	1.51603e-07	7.76728e-08	1.49371e-07
3.73561e-09	1.90735e-15	3.6035e-24	3.90625e-08	6.90534e-08	3.92632e-08	6.91373e-08
6.76662e-09	6.38962e-15	2.06487e-23	5.85937e-08	1.23526e-07	5.80412e-08	1.21204e-07
3.51993e-09	6.67572e-16	1.15081e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.87925e-09	1.33514e-15	2.0724e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
3.88476e-09	3.8147e-15	8.84929e-24	4.88281e-08	9.26449e-08	4.95057e-08	9.13295e-08
4.8822e-09	2.47955e-15	4.52249e-24	5.85937e-08	6.55098e-08	4.95057e-08	6.14554e-08
5.9063e-09	4.29153e-15	9.49286e-24	5.85937e-08	1.05179e-07	4.95057e-08	1.01572e-07
3.46021e-09	1.90735e-15	2.19962e-24	4.88281e-08	5.69429e-08	4.09703e-08	5.54805e-08
3.06536e-09	1.04904e-15	1.70011e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
3.81159e-09	3.14713e-15	3.04337e-24	5.85937e-08	7.43728e-08	5.63341e-08	7.08444e-08
2.56408e-09	7.62939e-16	7.79385e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.18324e-09	1.23978e-15	1.77735e-24	2.92969e-08	5.25895e-08	2.98741e-08	4.95057e-08
3.99711e-09	4.29153e-15	8.24522e-24	4.88281e-08	1.01956e-07	4.95057e-08	1.01572e-07
7.55539e-09	5.53131e-15	2.13209e-23	5.85937e-08	1.09183e-07	5.88947e-08	1.04986e-07
6.06585e-09	8.01086e-15	2.63979e-23	6.83594e-08	1.48746e-07	5.88947e-08	1.47664e-07
2.95508e-09	1.71661e-15	2.66837e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.29199e-08
2.03367e-09	8.58307e-16	4.64598e-25	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.40989e-09	3.14713e-15	6.11815e-24	5.85937e-08	7.8733e-08	5.71876e-08	7.3405e-08
2.97832e-09	2.09808e-15	1.99118e-24	3.90625e-08	6.55098e-08	3.84096e-08	6.14554e-08
3.08501e-09	1.81198e-15	2.24489e-24	4.88281e-08	5.69429e-08	4.26773e-08	5.37735e-08
3.79922e-09	1.33514e-15	1.70125e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
2.5659e-09	5.72205e-16	8.46367e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.27795e-09	1.43051e-15	3.17132e-24	2.92969e-08	5.69429e-08	2.98741e-08	5.71876e-08
2.37628e-09	7.62939e-16	6.79509e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
1.22749e-08	4.86374e-15	2.08331e-23	6.83594e-08	1.00543e-07	6.06018e-08	9.55973e-08
3.07815e-09	1.52588e-15	1.37329e-24	3.90625e-08	5.25895e-08	3.67025e-08	5.03593e-08
2.51772e-09	7.62939e-16	1.17102e-24	1.95312e-08	4.36732e-08	1.96316e-08	4.18238e-08
2.59338e-09	5.72205e-16	7.40154e-25	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
4.01435e-09	2.00272e-15	2.70696e-24	4.88281e-08	5.69429e-08	4.18238e-08	5.71876e-08
2.56263e-09	9.53674e-16	1.05713e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
4.04113e-09	2.38419e-15	4.59183e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.31625e-08
3.33416e-09	1.33514e-15	1.60404e-24	2.92969e-08	5.69429e-08	2.90206e-08	5.63341e-08
2.07926e-09	9.53674e-17	6.75749e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.84315e-09	1.14441e-15	1.40588e-24	3.90625e-08	4.36732e-08	2.8167e-08	4.18238e-08
2.49497e-09	4.76837e-16	5.55878e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.19873e-09	2.57492e-15	2.02365e-24	4.88281e-08	8.05294e-08	4.86522e-08	7.85263e-08
2.55519e-09	6.67572e-16	7.0946e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
4.57487e-09	2.00272e-15	2.73307e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.4016e-08
7.14844e-09	6.00815e-15	1.55953e-23	6.83594e-08	1.14304e-07	6.82838e-08	1.084e-07
4.1432e-09	1.62125e-15	2.44303e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
3.48237e-09	2.00272e-15	2.42648e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.06018e-08
3.86008e-09	3.33786e-15	5.8878e-24	4.88281e-08	8.34375e-08	4.86522e-08	8.1087e-08
3.22676e-09	5.72205e-16	9.82868e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.59435e-09	9.53674e-17	1.00864e-25	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.34014e-09	9.53674e-17	9.41001e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.84911e-09	3.71933e-15	6.96871e-24	4.88281e-08	9.26449e-08	4.86522e-08	9.13295e-08
6.09686e-09	5.81741e-15	2.00908e-23	4.88281e-08	1.38107e-07	3.92632e-08	1.36568e-07
3.19763e-09	2.09808e-15	2.40235e-24	4.88281e-08	6.25305e-08	4.18238e-08	5.71876e-08
3.8397e-09	2.86102e-15	5.09809e-24	5.68443e-08	8.40071e-08	4.86522e-08	7.85263e-08
5.18347e-09	6.38962e-15	1.65173e-23	4.88281e-08	1.4219e-07	4.86522e-08	1.37421e-07
4.55837e-09	5.62668e-15	1.27098e-23	6.83594e-08	1.11345e-07	5.80412e-08	1.084e-07
2.64875e-09	8.58307e-16	1.42253e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.2117e-09	6.67572e-16	6.93404e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.46165e-09	2.76566e-15	3.65846e-24	4.88281e-08	7.43728e-08	4.86522e-08	7.16979e-08
3.35477e-09	2.57492e-15	4.32362e-24	4.88281e-08	7.43728e-08	4.18238e-08	7.16979e-08
2.82038e-09	2.86102e-16	3.19773e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.88801e-09	4.76837e-16	5.59513e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.14418e-09	1.33514e-15	2.36644e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
2.64654e-09	2.86102e-16	2.9546e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.387e-09	1.14441e-15	1.84597e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.86522e-08
2.53423e-09	3.8147e-16	5.30047e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.32297e-09	2.38419e-15	1.64936e-24	5.52427e-08	7.04209e-08	4.77986e-08	6.74302e-08
4.65399e-09	4.19617e-15	9.05049e-24	4.88281e-08	1.05179e-07	4.86522e-08	1.01572e-07
1.0059e-08	8.4877e-15	5.15945e-23	6.83594e-08	1.39822e-07	6.91373e-08	1.33153e-07
3.1954e-09	2.19345e-15	3.27362e-24	4.88281e-08	6.55098e-08	3.75561e-08	6.31625e-08
3.0442e-09	5.72205e-16	4.69023e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
4.00334e-09	1.81198e-15	1.77098e-24	3.90625e-08	6.17632e-08	3.92632e-08	6.06018e-08
2.1835e-09	2.86102e-16	2.13226e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.564e-09	2.00272e-15	2.7012e-24	4.88281e-08	6.55098e-08	3.84096e-08	6.31625e-08
4.80925e-09	2.47955e-15	4.00227e-24	3.90625e-08	7.43728e-08	3.84096e-08	7.08444e-08
3.93522e-09	2.76566e-15	4.93642e-24	4.88281e-08	7.43728e-08	4.86522e-08	7.16979e-08
3.62806e-09	1.71661e-15	3.38677e-24	3.90625e-08	6.25305e-08	3.92632e-08	5.97483e-08
2.77355e-09	1.23978e-15	1.30892e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
1.95051e-09	1.90735e-16	1.86618e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.78701e-09	1.23978e-15	1.27871e-24	3.90625e-08	5.25895e-08	3.15812e-08	5.03593e-08
2.28777e-09	2.86102e-16	3.45809e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.10458e-09	1.23978e-15	1.53216e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
5.24332e-09	9.05991e-15	3.34832e-23	8.78906e-08	1.36019e-07	8.79153e-08	1.31446e-07
3.45508e-09	8.58307e-16	4.10167e-25	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
4.33639e-09	2.86102e-15	2.84981e-24	4.88281e-08	8.73464e-08	4.95057e-08	8.45011e-08
4.32597e-09	1.23978e-15	1.40894e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
2.95875e-09	2.19345e-15	3.01329e-24	4.88281e-08	6.55098e-08	4.5238e-08	6.31625e-08
2.00482e-09	3.8147e-16	3.96756e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.75835e-09	4.57764e-15	1.00594e-23	5.85937e-08	9.61803e-08	5.88947e-08	9.47437e-08
2.41805e-09	7.62939e-16	1.0314e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.59955e-09	7.62939e-16	8.33796e-25	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
2.93162e-09	1.52588e-15	2.2618e-24	3.90625e-08	5.25895e-08	3.67025e-08	5.03593e-08
3.72238e-09	2.95639e-15	4.03109e-24	4.88281e-08	7.43728e-08	4.86522e-08	7.42586e-08
2.00719e-09	3.8147e-16	4.83426e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.79812e-09	3.14713e-15	4.46392e-24	4.88281e-08	8.34375e-08	4.86522e-08	8.1087e-08
2.19865e-09	4.76837e-16	3.01434e-25	2.76214e-08	3.08816e-08	1.45103e-08	2.98741e-08
4.69965e-09	3.14713e-15	4.45146e-24	4.88281e-08	8.40071e-08	4.86522e-08	7.93799e-08
2.43574e-09	5.72205e-16	5.38866e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
3.86973e-09	2.95639e-15	5.52895e-24	4.88281e-08	7.43728e-08	4.86522e-08	7.42586e-08
3.14785e-09	6.67572e-16	6.60813e-25	2.76214e-08	4.1432e-08	1.45103e-08	4.18238e-08
3.52307e-09	2.47955e-15	3.03726e-24	4.88281e-08	7.43728e-08	4.69451e-08	6.91373e-08
3.27821e-09	1.52588e-15	1.60597e-24	4.36732e-08	5.69429e-08	2.98741e-08	5.63341e-08
7.90608e-09	7.53403e-15	2.91044e-23	7.45777e-08	1.32827e-07	5.88947e-08	1.31446e-07
3.12896e-09	5.72205e-16	5.61788e-25	2.62039e-08	4.1432e-08	1.96316e-08	4.09703e-08
3.30824e-09	3.43323e-15	4.40669e-24	5.45856e-08	9.61803e-08	4.43844e-08	9.55973e-08
7.25112e-09	7.34329e-15	2.10698e-23	7.8125e-08	1.39822e-07	6.82838e-08	1.37421e-07
3.42854e-09	2.57492e-15	4.82763e-24	4.88281e-08	7.43728e-08	3.84096e-08	7.08444e-08
2.17114e-09	7.62939e-16	4.89401e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.55445e-09	5.72205e-16	7.25771e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.4784e-09	5.72205e-16	1.05652e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.24332e-09	5.72205e-16	7.98819e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.15728e-09	2.00272e-15	3.74797e-24	3.90625e-08	7.10948e-08	3.75561e-08	6.91373e-08
