#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.58365e-08	5.91278e-15	5.18211e-23	7.8125e-08	1.05631e-07	7.42586e-08	1.01572e-07
1.51583e-08	5.62668e-15	4.8147e-23	7.8125e-08	1.00543e-07	7.08444e-08	9.55973e-08
4.41876e-09	1.52588e-15	3.37624e-24	3.90625e-08	5.25895e-08	3.67025e-08	5.03593e-08
1.11328e-08	3.62396e-15	1.63675e-23	6.69916e-08	9.76562e-08	4.95057e-08	9.0476e-08
1.50493e-08	2.76566e-15	1.91445e-23	5.85937e-08	7.04209e-08	4.5238e-08	6.82838e-08
-1.45231e-10	9.53674e-17	-8.62294e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.0716e-08	2.38419e-15	1.09043e-23	4.88281e-08	7.8733e-08	3.92632e-08	7.68192e-08
1.62242e-08	6.48499e-15	5.63671e-23	7.8125e-08	1.09183e-07	7.42586e-08	1.0584e-07
3.8047e-09	1.81198e-15	2.63513e-24	3.90625e-08	6.55098e-08	2.98741e-08	6.31625e-08
5.98314e-09	4.673e-15	2.03773e-23	5.85937e-08	9.61803e-08	5.80412e-08	9.55973e-08
4.14982e-09	2.95639e-15	7.81158e-24	4.88281e-08	7.43728e-08	4.86522e-08	7.42586e-08
2.17491e-08	6.00815e-15	6.69623e-23	7.8125e-08	1.05179e-07	7.08444e-08	1.00719e-07
1.05699e-08	5.81741e-15	4.18109e-23	6.83594e-08	1.11345e-07	5.97483e-08	1.07547e-07
8.98549e-09	1.71661e-15	5.33319e-24	3.90625e-08	6.17632e-08	3.92632e-08	5.88947e-08
6.90504e-09	1.43051e-15	4.08469e-24	4.1432e-08	6.90534e-08	3.15812e-08	5.63341e-08
8.9726e-09	6.29425e-15	3.06499e-23	8.78906e-08	1.19205e-07	6.82838e-08	1.10961e-07
6.90407e-09	1.14441e-15	1.3e-24	3.45267e-08	5.69429e-08	2.30458e-08	5.54805e-08
3.98136e-09	4.3869e-15	1.0159e-23	5.85937e-08	9.76562e-08	5.88947e-08	9.64508e-08
1.11704e-08	2.67029e-15	1.35118e-23	5.85937e-08	7.04209e-08	4.95057e-08	6.82838e-08
7.86668e-09	3.52859e-15	1.9189e-23	5.85937e-08	8.28641e-08	5.88947e-08	7.93799e-08
7.21399e-09	3.24249e-15	1.13163e-23	5.85937e-08	8.40071e-08	3.84096e-08	8.27941e-08
4.33733e-09	2.38419e-15	5.9862e-24	4.88281e-08	6.55098e-08	4.95057e-08	6.31625e-08
4.2805e-09	1.04904e-15	2.12796e-24	3.90625e-08	4.36732e-08	3.15812e-08	4.18238e-08
3.66212e-09	4.76837e-16	5.40337e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
7.54594e-09	3.24249e-15	1.46979e-23	5.85937e-08	7.6272e-08	5.88947e-08	7.08444e-08
4.77538e-09	2.76566e-15	8.61279e-24	4.88281e-08	7.43728e-08	4.95057e-08	6.91373e-08
9.98649e-09	2.76566e-15	1.47682e-23	5.85937e-08	7.04209e-08	5.4627e-08	6.74302e-08
6.12125e-09	1.43051e-15	3.60101e-24	4.1432e-08	6.90534e-08	3.15812e-08	5.63341e-08
6.3401e-09	2.28882e-15	5.87721e-24	4.83374e-08	8.40071e-08	3.67025e-08	7.59657e-08
1.35882e-08	4.95911e-15	4.21201e-23	6.83594e-08	9.26449e-08	6.82838e-08	8.96224e-08
1.69264e-08	5.05447e-15	4.04379e-23	6.83594e-08	1.01956e-07	6.74302e-08	9.81579e-08
7.0268e-09	4.1008e-15	1.96629e-23	5.85937e-08	9.21287e-08	5.63341e-08	8.70618e-08
7.54463e-09	2.09808e-15	1.19872e-23	3.90625e-08	7.43728e-08	3.32883e-08	7.3405e-08
1.62341e-08	4.76837e-15	3.64366e-23	6.83594e-08	9.61803e-08	5.80412e-08	9.47437e-08
1.47044e-08	6.19888e-15	5.84981e-23	7.8125e-08	1.05631e-07	7.85263e-08	9.81579e-08
4.5942e-09	1.52588e-15	3.51059e-24	3.90625e-08	5.9402e-08	3.92632e-08	5.88947e-08
1.3128e-08	4.57764e-15	3.07234e-23	7.8125e-08	8.73464e-08	6.82838e-08	8.36476e-08
1.48227e-08	4.19617e-15	2.83845e-23	6.83594e-08	8.40071e-08	6.23089e-08	8.1087e-08
9.25764e-09	3.71933e-15	2.11448e-23	5.85937e-08	8.40071e-08	5.88947e-08	7.85263e-08
4.1989e-09	1.14441e-15	3.04278e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.86522e-08
1.22017e-08	2.57492e-15	1.08294e-23	5.24078e-08	8.40071e-08	4.01167e-08	7.59657e-08
1.24841e-08	2.57492e-15	4.03318e-24	4.1432e-08	1.0381e-07	2.98741e-08	9.64508e-08
3.58657e-09	2.76566e-15	4.03421e-24	5.67752e-08	7.6272e-08	4.26773e-08	7.08444e-08
1.59495e-08	5.43594e-15	4.38726e-23	7.8125e-08	1.00543e-07	6.91373e-08	9.81579e-08
1.22539e-08	2.95639e-15	1.16795e-23	4.83374e-08	9.76562e-08	3.75561e-08	9.0476e-08
8.22864e-09	3.52859e-15	1.78767e-23	4.88281e-08	8.73464e-08	4.86522e-08	8.27941e-08
1.59952e-08	3.62396e-15	2.29633e-23	6.83594e-08	7.8733e-08	5.88947e-08	7.59657e-08
2.80488e-09	3.8147e-16	1.81477e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.24592e-08	2.76566e-15	1.42447e-23	5.85937e-08	7.04209e-08	5.12128e-08	6.82838e-08
1.16457e-08	6.58035e-15	5.67008e-23	8.78906e-08	1.05631e-07	8.02334e-08	1.01572e-07
8.11207e-09	2.38419e-15	7.23938e-24	4.83374e-08	8.40071e-08	3.75561e-08	7.68192e-08
1.59643e-08	6.48499e-15	6.26493e-23	8.78906e-08	1.05631e-07	8.1087e-08	1.01572e-07
8.09623e-09	2.00272e-15	6.13545e-24	4.83374e-08	8.28641e-08	3.92632e-08	6.74302e-08
6.75796e-09	3.05176e-15	1.36497e-23	5.85937e-08	7.6272e-08	5.63341e-08	7.08444e-08
5.10887e-09	2.38419e-15	8.01538e-24	4.88281e-08	7.04209e-08	3.92632e-08	6.74302e-08
1.00194e-08	2.76566e-15	1.47708e-23	4.88281e-08	7.6272e-08	4.86522e-08	7.25515e-08
9.14966e-09	4.00543e-15	2.15912e-23	5.85937e-08	9.21287e-08	5.63341e-08	8.62082e-08
6.71561e-09	3.91006e-15	1.93936e-23	4.88281e-08	1.00543e-07	4.5238e-08	9.55973e-08
1.04254e-08	2.76566e-15	2.13721e-23	3.90625e-08	8.34375e-08	3.92632e-08	8.02334e-08
5.41785e-09	1.04904e-15	3.34339e-24	2.92969e-08	5.25895e-08	2.98741e-08	5.03593e-08
