#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
4.56653e-09	4.19617e-15	1.13845e-23	5.85937e-08	9.26449e-08	5.29199e-08	9.13295e-08
4.95046e-09	3.71933e-15	1.08531e-23	4.88281e-08	9.00346e-08	4.86522e-08	8.79153e-08
1.34763e-08	6.48499e-15	5.07982e-23	8.78906e-08	1.05631e-07	7.85263e-08	1.00719e-07
3.7894e-09	1.33514e-15	1.76837e-24	2.92969e-08	5.69429e-08	2.90206e-08	5.63341e-08
1.58812e-08	2.76566e-15	2.33516e-23	3.90625e-08	8.34375e-08	3.92632e-08	8.02334e-08
1.44512e-08	5.43594e-15	4.16485e-23	6.83594e-08	9.76562e-08	6.91373e-08	9.64508e-08
2.01932e-08	5.34058e-15	4.58554e-23	7.8125e-08	9.21287e-08	7.76728e-08	8.96224e-08
1.50397e-08	5.53131e-15	4.47972e-23	8.64685e-08	9.66748e-08	7.08444e-08	9.64508e-08
1.97802e-08	5.43594e-15	4.9738e-23	7.8125e-08	9.76562e-08	7.85263e-08	9.64508e-08
1.12372e-08	5.72205e-16	2.5589e-24	9.76562e-09	5.9402e-08	9.38902e-09	5.88947e-08
2.11889e-08	7.53403e-15	7.93556e-23	8.78906e-08	1.19205e-07	8.45011e-08	1.12668e-07
1.46314e-08	5.24521e-15	4.41744e-23	7.8125e-08	9.76562e-08	6.82838e-08	9.21831e-08
8.54185e-09	4.57764e-15	2.50252e-23	5.85937e-08	9.26449e-08	5.88947e-08	8.87689e-08
1.33326e-08	5.53131e-15	4.17232e-23	6.83594e-08	1.00543e-07	6.82838e-08	9.73043e-08
3.23566e-09	7.62939e-16	3.05627e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
1.76586e-08	5.81741e-15	4.96583e-23	7.8125e-08	9.76562e-08	7.85263e-08	9.13295e-08
1.09412e-08	5.14984e-15	3.27169e-23	7.8125e-08	9.66748e-08	7.42586e-08	8.96224e-08
2.36755e-08	7.24792e-15	8.45574e-23	8.78906e-08	1.13886e-07	8.02334e-08	1.11815e-07
7.93291e-09	5.14984e-15	2.56665e-23	6.83594e-08	9.76562e-08	6.82838e-08	9.13295e-08
1.54782e-08	7.34329e-15	6.71684e-23	7.8125e-08	1.17998e-07	7.85263e-08	1.11815e-07
7.12323e-09	3.8147e-15	1.79527e-23	5.85937e-08	9.00346e-08	5.80412e-08	8.62082e-08
1.29997e-08	3.91006e-15	2.90807e-23	5.85937e-08	8.40071e-08	5.88947e-08	7.93799e-08
1.51522e-08	6.10352e-15	5.15375e-23	6.83594e-08	1.05631e-07	6.82838e-08	1.01572e-07
1.30793e-08	7.15256e-15	6.26051e-23	8.78906e-08	1.17594e-07	8.79153e-08	1.10961e-07
8.23693e-09	5.72205e-16	2.3104e-24	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
9.10444e-09	3.24249e-15	1.05092e-23	5.52427e-08	1.0381e-07	4.18238e-08	8.87689e-08
1.17911e-09	9.53674e-17	-2.76456e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
9.05783e-09	4.48227e-15	1.74415e-23	6.90534e-08	1.05631e-07	5.20664e-08	9.90114e-08
6.8439e-09	8.10623e-15	4.60718e-23	7.8125e-08	1.27328e-07	7.85263e-08	1.22057e-07
1.93745e-08	5.34058e-15	6.12591e-23	6.83594e-08	1.00543e-07	6.91373e-08	9.38902e-08
