label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
449,16.0,62,457,66,462,5.0420400923290005,4.03303009006218,0.6001591575484752,12.242640687119284,1.0,0.0001173701390625,117.3701390625,12.22457780152101,13.656050462567327,10.923209934552785,4,5,10.83375,13.5421875,13.5421875,10.83375,1.25,0.0001677008217340265,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00016897422087042846,6.103515625e-05,2265
450,17.0,63,134,68,138,5.487954724560282,3.880570000581328,0.7071067811865475,12.82842712474619,0.9444444444444444,0.00012470577275390624,124.70577275390625,12.60080637606301,14.86378237430124,10.510281310949491,5,4,13.5421875,10.83375,13.5421875,10.83375,1.25,0.00017818212309240314,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0001795351096748302,6.4849853515625e-05,2185
451,54.0,63,192,73,202,11.93877769042197,6.801961823795593,0.8218271715135338,31.556349186104043,0.8059701492537313,0.00039612421933593746,396.1242193359375,22.457983451010485,32.33543320090226,18.422688477136376,10,10,27.084375,27.084375,27.084375,27.084375,1.0,0.0005659902733523394,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000570287995437696,0.00020599365234375,384
452,46.0,63,242,74,250,12.471963109413839,5.652528759502637,0.8913992794065796,29.727922061357855,0.7666666666666667,0.0003374391498046875,337.43914980468753,20.72778013857588,33.779532584153046,15.309520862065424,11,8,29.792812499999997,21.6675,29.792812499999997,21.6675,1.3749999999999998,0.00048213986248532624,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0004858008850024818,0.00017547607421875,585
453,32.0,63,253,70,262,10.339166786134268,4.605540703163745,0.895308797322293,23.72792206135786,0.7619047619047619,0.000234740278125,234.740278125,17.288163721196085,28.00298704232053,12.473819148225058,7,9,18.959062499999998,24.3759375,24.3759375,18.959062499999998,1.2857142857142858,0.000335401643468053,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003379484417408569,0.0001220703125,1133
454,4.0,63,282,65,284,2.0,2.0,0.0,4.0,1.0,2.9342534765625e-05,29.342534765625,6.112288900760505,5.416875,5.416875,2,2,5.416875,5.416875,5.416875,5.416875,1.0,4.192520543350663e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,4.2243555217607115e-05,1.52587890625e-05,2958
457,69.0,64,65,78,75,17.730534590846023,5.566643639095845,0.9494368635905006,39.55634918610404,0.7931034482758621,0.0005061587247070312,506.1587247070312,25.386242420053247,48.022044780894525,15.076906381263653,14,10,37.918124999999996,27.084375,37.918124999999996,27.084375,1.3999999999999997,0.0007232097937279892,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0007287013275037226,0.000263214111328125,184
458,28.0,64,93,70,99,6.3671505791579595,5.577853953521753,0.4822454755116751,17.071067811865476,0.9333333333333333,0.000205397743359375,205.397743359375,16.171596372792653,17.245029396738136,15.107268817241573,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.0002934764380345464,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00029570488652324976,0.0001068115234375,1369
460,39.0,64,153,71,160,7.132446625933829,7.010464611542589,0.18415299138190772,21.071067811865476,0.9285714285714286,0.00028608971396484374,286.0897139648437,19.085615975441048,19.317785908427656,18.98740524632488,7,7,18.959062499999998,18.959062499999998,18.959062499999998,18.959062499999998,1.0,0.0004087707529766896,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00041187466337166934,0.000148773193359375,820
461,20.0,64,275,69,280,5.215361924162119,4.795831523312719,0.3929526239966879,13.65685424949238,0.9523809523809523,0.00014671267382812498,146.712673828125,13.667493480217955,14.12548181147284,12.989209941422294,5,5,13.5421875,13.5421875,13.5421875,13.5421875,1.0,0.00020962602716753312,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00021121777608803553,7.62939453125e-05,1987
462,25.0,64,443,70,449,6.13381589801192,5.15568642658727,0.5417573775069717,15.899494936611665,0.9615384615384616,0.00018339084228515624,183.39084228515625,15.280722251901262,16.61305699627166,13.963854456009958,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.00026203253395941644,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00026402222011004444,9.5367431640625e-05,1589
463,4.0,64,484,66,486,2.0,2.0,0.0,4.0,1.0,2.9342534765625e-05,29.342534765625,6.112288900760505,5.416875,5.416875,2,2,5.416875,5.416875,5.416875,5.416875,1.0,4.192520543350663e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,4.2243555217607115e-05,1.52587890625e-05,2959
464,26.0,65,11,71,17,6.1081669905671925,5.421118045884663,0.4607699255100812,16.485281374238568,0.9285714285714286,0.0001907264759765625,190.7264759765625,15.583340188847204,16.54358853351433,14.682759407400743,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.00027251383531779307,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00027458310891444627,9.918212890625e-05,1521
465,29.0,65,100,71,106,6.278954609436002,5.818841337079276,0.3757492863864437,17.071067811865476,0.9666666666666667,0.00021273337705078125,212.73337705078126,16.457841539707157,17.006156124994323,15.759968083895654,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.000303957739392923,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003062657753276516,0.000110626220703125,1311
466,8.0,65,123,68,126,3.4641016151377544,2.7386127875258306,0.6123724356957945,7.414213562373095,1.0,5.868506953125e-05,58.68506953125,8.644081860598043,9.382302718249662,7.417361571714492,3,3,8.1253125,8.1253125,8.1253125,8.1253125,1.0,8.385041086701326e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,8.448711043521423e-05,3.0517578125e-05,2692
467,18.0,65,235,70,240,5.132946212902185,4.480247343827445,0.4880042003142554,13.071067811865476,1.0,0.0001320414064453125,132.0414064453125,12.966122790897064,13.902264008507263,12.134469915297647,5,5,13.5421875,13.5421875,13.5421875,13.5421875,1.0,0.00018866342445077983,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000190095998479232,6.866455078125e-05,2123
468,24.0,65,285,70,291,6.081140986576509,4.932066489508719,0.5849866175853743,15.071067811865476,1.0,0.00017605520859375,176.05520859375,14.971988967340323,16.470390290830814,13.35819383267877,5,6,13.5421875,16.250625,16.250625,13.5421875,1.2,0.00025155123260103975,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00025346133130564266,9.1552734375e-05,1670
469,20.0,65,335,70,340,5.215361924162119,4.795831523312719,0.3929526239966882,13.65685424949238,0.9523809523809523,0.00014671267382812498,146.712673828125,13.667493480217955,14.12548181147284,12.989209941422294,5,5,13.5421875,13.5421875,13.5421875,13.5421875,1.0,0.00020962602716753312,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00021121777608803553,7.62939453125e-05,1988
470,17.0,65,352,70,359,7.940282224323572,3.11437361958738,0.9198695030525298,14.86396103067893,0.7727272727272727,0.00012470577275390624,124.70577275390625,12.60080637606301,21.505758136941374,8.435086300301196,5,7,13.5421875,18.959062499999998,18.959062499999998,13.5421875,1.3999999999999997,0.00017818212309240314,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0001795351096748302,6.4849853515625e-05,2186
471,14.0,65,361,69,365,4.20883424647321,4.120630029101703,0.2036532699906393,10.82842712474619,1.0,0.0001026988716796875,102.6988716796875,11.435045457813459,11.399364504432286,11.160468894445144,4,4,10.83375,10.83375,10.83375,10.83375,1.0,0.0001467382190172732,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00014785244326162488,5.340576171875e-05,2391
472,33.0,65,494,73,499,8.649123942452347,5.004204047621156,0.8156261382766256,20.485281374238568,0.9166666666666666,0.00024207591181640625,242.07591181640626,17.55621325207889,23.42561162788578,13.553573900228924,8,5,21.6675,13.5421875,21.6675,13.5421875,1.5999999999999999,0.00034588294482642965,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003485093305452587,0.000125885009765625,1085
474,43.0,66,47,73,55,7.677789700415751,7.128136772715061,0.37155734814883973,21.899494936611667,0.9555555555555556,0.0003154322487304687,315.4322487304687,20.04047935475523,20.794813541719787,19.30611294035045,7,8,18.959062499999998,21.6675,21.6675,18.959062499999998,1.142857142857143,0.0004506959584101962,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0004541182185892764,0.000164031982421875,676
475,23.0,66,127,71,133,5.809656416687405,5.022658496174333,0.5025704876770721,15.071067811865476,1.0,0.00016871957490234376,168.71957490234377,14.65675389493084,15.735091301071794,13.603556620732169,5,6,13.5421875,16.250625,16.250625,13.5421875,1.2,0.00024106993124266312,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0002429004425012409,8.7738037109375e-05,1726
476,17.0,66,171,70,176,5.181899763382574,4.0412010400023215,0.6259432312521288,12.242640687119284,1.0,0.00012470577275390624,124.70577275390625,12.60080637606301,14.03485164038649,10.945340441781289,4,5,10.83375,13.5421875,13.5421875,10.83375,1.25,0.00017818212309240314,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0001795351096748302,6.4849853515625e-05,2187
477,38.0,66,267,75,274,9.216071130356971,5.7293809240952385,0.7832770298722254,24.14213562373095,0.8636363636363636,0.0002787540802734375,278.7540802734375,18.839339645019955,24.96115265212621,15.517670146604198,9,7,24.3759375,18.959062499999998,24.3759375,18.959062499999998,1.2857142857142858,0.00039828945161831297,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00040131377456726757,0.00014495849609375,874
478,4.0,66,399,68,401,2.0,2.0,0.0,4.0,1.0,2.9342534765625e-05,29.342534765625,6.112288900760505,5.416875,5.416875,2,2,5.416875,5.416875,5.416875,5.416875,1.0,4.192520543350663e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,4.2243555217607115e-05,1.52587890625e-05,2960
479,26.0,66,416,72,423,7.990290628392492,4.606554507570659,0.8170837299484509,19.071067811865476,0.8666666666666667,0.0001907264759765625,190.7264759765625,15.583340188847204,21.64120277383679,12.476564974098407,6,7,16.250625,18.959062499999998,18.959062499999998,16.250625,1.1666666666666665,0.00027251383531779307,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00027458310891444627,9.918212890625e-05,1522
480,8.0,66,437,69,440,3.4641016151377544,2.7386127875258306,0.6123724356957945,7.414213562373095,1.0,5.868506953125e-05,58.68506953125,8.644081860598043,9.382302718249662,7.417361571714492,3,3,8.1253125,8.1253125,8.1253125,8.1253125,1.0,8.385041086701326e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,8.448711043521423e-05,3.0517578125e-05,2693
481,22.0,66,451,71,456,5.502816709244202,4.972652484064489,0.4282593998234223,14.242640687119284,1.0,0.0001613839412109375,161.3839412109375,14.334588094360448,14.904035130943594,13.468118462308414,5,5,13.5421875,13.5421875,13.5421875,13.5421875,1.0,0.00023058862988428646,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0002323395536968391,8.392333984375e-05,1824
482,72.0,66,479,77,492,15.28148181773539,8.962253760442646,0.8099651158985095,46.87005768508881,0.6728971962616822,0.00052816562578125,528.16562578125,25.932245581794128,41.388938410722695,24.27370416929888,11,13,29.792812499999997,35.209687499999994,35.209687499999994,29.792812499999997,1.1818181818181817,0.0007546536978031193,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000760383993916928,0.000274658203125,158
484,29.0,67,145,73,152,6.258786926641891,5.892416376081057,0.33711630285598315,17.31370849898476,0.9666666666666667,0.00021273337705078125,212.73337705078126,16.457841539707157,16.951533216626647,15.959241478592038,6,7,16.250625,18.959062499999998,18.959062499999998,16.250625,1.1666666666666665,0.000303957739392923,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003062657753276516,0.000110626220703125,1312
485,51.0,67,296,73,308,13.162786660337723,5.339437975284775,0.9140300539130249,29.556349186104043,0.85,0.0003741173182617187,374.1173182617187,21.825236859679,35.65058499535845,14.461534041185358,6,12,16.250625,32.50125,32.50125,16.250625,2.0,0.0005345463692772095,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0005386053290244906,0.000194549560546875,449
486,49.0,68,25,74,36,11.854563411885136,5.514656269326426,0.8852094436083463,27.31370849898476,0.8909090909090909,0.00035944605087890626,359.44605087890625,21.393011152661767,32.10734409087765,14.93610183945379,6,11,16.250625,29.792812499999997,29.792812499999997,16.250625,1.8333333333333333,0.0005135837665604562,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0005174835514156872,0.000186920166015625,496
488,36.0,68,115,75,122,7.3954133683576915,6.188337049006299,0.5475386207847929,19.899494936611664,0.9230769230769231,0.000264082812890625,264.082812890625,18.336866702281515,20.030014894861285,16.760724126168,7,7,18.959062499999998,18.959062499999998,18.959062499999998,18.959062499999998,1.0,0.00037732684890155965,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000380191996958464,0.0001373291015625,956
489,52.0,68,220,77,231,9.930084539948291,7.682489177629292,0.6336034446852509,28.763455967290593,0.8666666666666667,0.000381452951953125,381.452951953125,22.038171042141425,26.895013346166202,20.807541782035337,9,11,24.3759375,29.792812499999997,29.792812499999997,24.3759375,1.222222222222222,0.0005450276706355861,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0005491662178288925,0.0001983642578125,426
491,40.0,68,427,75,434,7.319388541973907,6.940933033218307,0.31739294811664737,21.071067811865476,0.9302325581395349,0.00029342534765624997,293.42534765625,19.328754643370083,19.824106404152452,18.799083312157208,7,7,18.959062499999998,18.959062499999998,18.959062499999998,18.959062499999998,1.0,0.00041925205433506624,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00042243555217607107,0.000152587890625,774
492,21.0,69,1,73,8,7.264631388282042,3.7393181740659363,0.857352793326439,14.449747468305834,0.9545454545454546,0.00015404830751953124,154.04830751953125,14.00501327858672,19.675800075700142,10.12770956707171,4,7,10.83375,18.959062499999998,18.959062499999998,10.83375,1.7499999999999998,0.00022010732852590978,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00022177866489243733,8.0108642578125e-05,1904
493,27.0,69,178,75,184,6.0123330037638585,5.739665371203116,0.2977348200534371,16.48528137423857,0.9642857142857143,0.00019806210966796873,198.06210966796874,15.880192389984776,16.284028169881676,15.545524928817938,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.0002829951366761697,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000285143997718848,0.000102996826171875,1450
494,18.0,69,214,73,219,5.258737584977436,4.268749491621899,0.5840132092439594,12.82842712474619,1.0,0.0001320414064453125,132.0414064453125,12.966122790897064,14.242962077812326,11.561641201214687,4,5,10.83375,13.5421875,13.5421875,10.83375,1.25,0.00018866342445077983,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000190095998479232,6.866455078125e-05,2124
495,32.0,69,280,79,285,11.081872320572062,4.493562714655131,0.9141005087516312,24.52081528017131,0.8205128205128205,0.000234740278125,234.740278125,17.288163721196085,30.014558563249395,12.170533764973758,10,5,27.084375,13.5421875,27.084375,13.5421875,2.0,0.000335401643468053,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003379484417408569,0.0001220703125,1134
496,35.0,69,362,76,370,8.828115936740648,5.1884370682843794,0.8090663103930021,20.727922061357855,0.9210526315789473,0.00025674717919921876,256.74717919921875,18.0803943971267,23.910400257416,14.052557522131474,7,8,18.959062499999998,21.6675,21.6675,18.959062499999998,1.142857142857143,0.000366845547543183,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00036963110815406224,0.000133514404296875,1002
497,38.0,69,373,78,381,9.384425609461507,6.084277159750391,0.7613528702278964,19.31370849898476,0.8444444444444444,0.0002787540802734375,278.7540802734375,18.839339645019955,25.4171302366259,16.47888441986145,9,8,24.3759375,21.6675,24.3759375,21.6675,1.125,0.00039828945161831297,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00040131377456726757,0.00014495849609375,875
498,31.0,69,385,75,392,6.796795026802394,5.786816068861261,0.5245110400126244,17.899494936611667,0.96875,0.00022740464443359373,227.40464443359375,17.01589215848791,18.408694530405107,15.673229646506421,6,7,16.250625,18.959062499999998,18.959062499999998,16.250625,1.1666666666666665,0.00032492034210967633,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003273875529364551,0.000118255615234375,1192
499,27.0,69,463,75,468,6.421500681256116,5.2654105708259085,0.5724125976557585,16.242640687119284,1.0,0.00019806210966796873,198.06210966796874,15.880192389984776,17.392233251389612,14.261035442921298,6,5,16.250625,13.5421875,16.250625,13.5421875,1.2,0.0002829951366761697,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000285143997718848,0.000102996826171875,1451
501,29.0,70,38,76,44,6.278954609436001,5.818841337079276,0.37574928638644345,17.071067811865476,0.9666666666666667,0.00021273337705078125,212.73337705078126,16.457841539707157,17.00615612499432,15.759968083895654,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.000303957739392923,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003062657753276516,0.000110626220703125,1313
503,19.0,70,289,75,294,5.1270732058481325,4.711757099842152,0.39426806672960923,13.65685424949238,0.95,0.00013937704013671875,139.37704013671876,13.321424816070175,13.886357335964302,12.761499620103729,5,5,13.5421875,13.5421875,13.5421875,13.5421875,1.0,0.00019914472580915649,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00020065688728363378,7.2479248046875e-05,2063
504,4.0,70,352,72,354,2.0,2.0,0.0,4.0,1.0,2.9342534765625e-05,29.342534765625,6.112288900760505,5.416875,5.416875,2,2,5.416875,5.416875,5.416875,5.416875,1.0,4.192520543350663e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,4.2243555217607115e-05,1.52587890625e-05,2961
505,13.0,70,357,74,361,4.318667337728677,3.6794648440311994,0.523556754446835,10.242640687119284,1.0,9.536323798828125e-05,95.36323798828126,11.019085521070712,11.696840567529513,9.965600563505753,4,4,10.83375,10.83375,10.83375,10.83375,1.0,0.00013625691765889653,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00013729155445722313,4.9591064453125e-05,2460
506,83.0,70,398,79,414,16.564839185511463,7.508532349879546,0.8913675084845489,45.420310216782966,0.7904761904761904,0.0006088575963867187,608.8575963867187,27.842801023459746,44.86483163150871,20.336390586376883,9,16,24.3759375,43.335,43.335,24.3759375,1.777777777777778,0.0008699480127452625,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0008765537707653476,0.000316619873046875,88
507,6.0,70,457,72,460,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,4.40138021484375e-05,44.0138021484375,7.4859944836701615,8.845719833625752,5.416875,2,3,5.416875,8.1253125,8.1253125,5.416875,1.5,6.288780815025994e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,6.336533282641067e-05,2.288818359375e-05,2797
508,6.0,71,123,74,125,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,4.40138021484375e-05,44.0138021484375,7.4859944836701615,8.845719833625752,5.416875,3,2,8.1253125,5.416875,8.1253125,5.416875,1.5,6.288780815025994e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,6.336533282641067e-05,2.288818359375e-05,2798
509,39.0,71,133,76,142,10.401037099041677,5.103519293991974,0.8713431865175156,24.485281374238568,0.9069767441860465,0.00028608971396484374,286.0897139648437,19.085615975441048,28.170558917935693,13.822563037821388,5,9,13.5421875,24.3759375,24.3759375,13.5421875,1.7999999999999998,0.0004087707529766896,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00041187466337166934,0.000148773193359375,821
510,8.0,71,186,74,190,3.9722133299273006,2.6403638502198645,0.747102836415358,8.242640687119284,1.0,5.868506953125e-05,58.68506953125,8.644081860598043,10.758491540774973,7.151260465579864,3,4,8.1253125,10.83375,10.83375,8.1253125,1.3333333333333335,8.385041086701326e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,8.448711043521423e-05,3.0517578125e-05,2694
511,62.0,71,324,80,338,16.276946555647676,5.693674621869377,0.9368244313410017,38.38477631085023,0.7654320987654321,0.00045480928886718747,454.8092888671875,24.064105466411604,44.085092436812005,15.42096185866934,9,14,24.3759375,37.918124999999996,37.918124999999996,24.3759375,1.5555555555555554,0.0006498406842193527,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0006547751058729102,0.00023651123046875,269
512,4.0,72,58,74,60,2.0,2.0,0.0,4.0,1.0,2.9342534765625e-05,29.342534765625,6.112288900760505,5.416875,5.416875,2,2,5.416875,5.416875,5.416875,5.416875,1.0,4.192520543350663e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,4.2243555217607115e-05,1.52587890625e-05,2962
513,6.0,72,74,75,77,3.126943839882286,2.309401076758503,0.6741998624632421,6.242640687119286,1.0,4.40138021484375e-05,44.0138021484375,7.4859944836701615,8.46913195633118,6.2548684788331075,3,3,8.1253125,8.1253125,8.1253125,8.1253125,1.0,6.288780815025994e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,6.336533282641067e-05,2.288818359375e-05,2799
514,43.0,72,79,80,88,10.219081316902043,5.601399575177034,0.8363922190366259,24.72792206135785,0.8958333333333334,0.0003154322487304687,315.4322487304687,20.04047935475523,27.67774305424688,15.171040661893548,8,9,21.6675,24.3759375,24.3759375,21.6675,1.125,0.0004506959584101962,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0004541182185892764,0.000164031982421875,677
515,16.0,72,86,76,91,5.0420400923290005,4.03303009006218,0.6001591575484752,12.242640687119284,1.0,0.0001173701390625,117.3701390625,12.22457780152101,13.656050462567327,10.923209934552785,4,5,10.83375,13.5421875,13.5421875,10.83375,1.25,0.0001677008217340265,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00016897422087042846,6.103515625e-05,2266
516,13.0,72,93,76,98,4.898746818435677,3.349808131835155,0.7296608671767802,11.071067811865476,0.9285714285714286,9.536323798828125e-05,95.36323798828126,11.019085521070712,13.267949586056877,9.072745962067279,4,5,10.83375,13.5421875,13.5421875,10.83375,1.25,0.00013625691765889653,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00013729155445722313,4.9591064453125e-05,2461
518,47.0,72,248,79,259,12.138365084227607,5.324344085029078,0.8986640090642619,27.31370849898476,0.8392857142857143,0.00034477478349609374,344.77478349609373,20.951870760739496,32.87600318281271,14.420653182795943,7,11,18.959062499999998,29.792812499999997,29.792812499999997,18.959062499999998,1.5714285714285714,0.0004926211638437029,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0004963617738068835,0.000179290771484375,553
519,6.0,72,318,75,321,3.1269438398822857,2.309401076758503,0.674199862463242,6.242640687119286,1.0,4.40138021484375e-05,44.0138021484375,7.4859944836701615,8.469131956331179,6.2548684788331075,3,3,8.1253125,8.1253125,8.1253125,8.1253125,1.0,6.288780815025994e-05,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,6.336533282641067e-05,2.288818359375e-05,2800
520,108.0,72,437,85,456,21.874728439533232,9.94923813027635,0.8905793204594586,53.284271247461895,0.6352941176470588,0.0007922484386718749,792.248438671875,31.760384779969552,59.24633480794829,26.946889648470354,13,19,35.209687499999994,51.4603125,51.4603125,35.209687499999994,1.461538461538462,0.0011319805467046788,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.001140575990875392,0.0004119873046875,23
521,33.0,73,7,79,14,7.119797622886563,5.8406240696211125,0.571882297073349,18.485281374238568,0.9705882352941176,0.00024207591181640625,242.07591181640626,17.55621325207889,19.283526874236827,15.818965253564432,6,7,16.250625,18.959062499999998,18.959062499999998,16.250625,1.1666666666666665,0.00034588294482642965,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003485093305452587,0.000125885009765625,1086
522,50.0,73,17,85,23,13.252630122171107,5.534744334196752,0.9086155026211653,30.763455967290593,0.819672131147541,0.0003667816845703125,366.7816845703125,21.610204651495106,35.89392039651781,14.990509107651016,12,6,32.50125,16.250625,32.50125,16.250625,2.0,0.0005240650679188329,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0005280444402200889,0.00019073486328125,473
524,34.0,73,165,80,171,6.964069923269997,6.154864169189802,0.4678596948487089,18.485281374238568,1.0,0.0002494115455078125,249.4115455078125,17.82023127386568,18.861748132806582,16.670064923240005,7,6,18.959062499999998,16.250625,18.959062499999998,16.250625,1.1666666666666665,0.0003563642461848063,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003590702193496604,0.00012969970703125,1036
525,23.0,73,200,78,206,6.127152016204828,4.8031744233191755,0.6208665015792735,15.65685424949238,0.92,0.00016871957490234376,168.71957490234377,14.65675389493084,16.595008288889765,13.00909772715853,5,6,13.5421875,16.250625,16.250625,13.5421875,1.2,0.00024106993124266312,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0002429004425012409,8.7738037109375e-05,1727
526,27.0,73,234,79,240,6.090770004214633,5.640819487175408,0.37721469781612577,17.071067811865476,0.9,0.00019806210966796873,198.06210966796874,15.880192389984776,16.49646988329007,15.277807029796644,6,6,16.250625,16.250625,16.250625,16.250625,1.0,0.0002829951366761697,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.000285143997718848,0.000102996826171875,1452
527,16.0,73,266,77,271,5.326818938165629,3.7416573867739418,0.7117639563193815,12.242640687119286,0.9411764705882353,0.0001173701390625,117.3701390625,12.22457780152101,14.42735616783797,10.134045178490549,4,5,10.83375,13.5421875,13.5421875,10.83375,1.25,0.0001677008217340265,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.00016897422087042846,6.103515625e-05,2267
528,33.0,73,341,82,346,10.004127031750473,4.932798599211857,0.8699860329620945,23.692388155425117,0.825,0.00024207591181640625,242.07591181640626,17.55621325207889,27.095552807556672,13.360176706052865,9,5,24.3759375,13.5421875,24.3759375,13.5421875,1.7999999999999998,0.00034588294482642965,230728F-JC-41_230818,1.9229923584,0.6946038186055664,0.3612098693847656,0.0003485093305452587,0.000125885009765625,1087
