#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.02693e-08	3.43323e-15	2.08424e-23	4.88281e-08	8.40071e-08	4.86522e-08	8.1087e-08
4.36394e-09	3.91006e-15	1.20668e-23	5.85938e-08	9.21287e-08	4.95057e-08	8.96224e-08
2.2819e-09	5.72205e-16	7.70035e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
1.92138e-09	4.76837e-16	5.09327e-25	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.34897e-09	3.43323e-15	9.80598e-24	4.88281e-08	9.61803e-08	3.84096e-08	9.47437e-08
9.20885e-09	3.8147e-15	2.42444e-23	6.83594e-08	8.40071e-08	5.88947e-08	7.85263e-08
2.59975e-08	3.8147e-15	4.52421e-23	5.85938e-08	9.00346e-08	5.88947e-08	8.62082e-08
2.70393e-09	8.58307e-16	1.45442e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.57391e-09	1.81198e-15	4.38846e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
2.9228e-09	1.33514e-15	2.59418e-24	2.92969e-08	5.69429e-08	2.90206e-08	5.63341e-08
2.74223e-09	4.76837e-16	5.93087e-25	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.45197e-09	1.81198e-15	5.34035e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
3.44551e-09	1.33514e-15	2.91429e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
2.4429e-09	4.76837e-16	4.55984e-25	2.76214e-08	3.08816e-08	1.45103e-08	2.98741e-08
2.79791e-09	7.62939e-16	1.29863e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
9.99588e-09	3.43323e-15	2.28059e-23	4.88281e-08	8.73464e-08	4.86522e-08	8.1087e-08
3.6293e-09	2.19345e-15	5.62108e-24	3.90625e-08	7.04209e-08	3.92632e-08	6.74302e-08
2.52219e-09	2.86102e-16	3.02575e-25	1.95313e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.06472e-09	3.8147e-16	5.31497e-25	1.95313e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.37576e-09	1.23978e-15	1.78463e-24	3.90625e-08	5.52427e-08	2.90206e-08	5.4627e-08
3.32189e-09	1.71661e-15	3.82184e-24	3.90625e-08	6.25305e-08	3.67025e-08	5.97483e-08
1.71441e-08	3.91006e-15	3.61128e-23	6.83594e-08	8.40071e-08	6.06018e-08	8.02334e-08
1.69012e-08	4.3869e-15	3.99117e-23	5.85938e-08	9.21287e-08	5.88947e-08	8.62082e-08
1.7966e-09	1.90735e-16	1.48868e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.81297e-09	5.72205e-16	1.0385e-24	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.5427e-09	1.04904e-15	1.58792e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
6.60578e-09	2.28882e-15	9.40712e-24	3.90625e-08	7.04209e-08	3.84096e-08	6.74302e-08
1.34444e-08	1.71661e-15	1.27997e-23	3.90625e-08	5.69429e-08	3.84096e-08	5.20664e-08
6.7074e-09	4.673e-15	2.24713e-23	5.85938e-08	1.00543e-07	5.29199e-08	9.55973e-08
1.59594e-08	3.91006e-15	3.56624e-23	5.85938e-08	9.21287e-08	5.88947e-08	9.0476e-08
9.53443e-09	4.1008e-15	2.49235e-23	4.88281e-08	1.00543e-07	4.86522e-08	9.81579e-08
8.75236e-09	4.00543e-15	2.36082e-23	5.85938e-08	8.73464e-08	4.95057e-08	8.45011e-08
8.48669e-09	4.48227e-15	2.81302e-23	5.85938e-08	9.76563e-08	5.80412e-08	9.55973e-08
4.28644e-09	2.19345e-15	5.61141e-24	4.88281e-08	7.10948e-08	3.92632e-08	6.82838e-08
2.50067e-09	8.58307e-16	1.36244e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
4.42029e-09	4.00543e-15	1.28254e-23	6.83594e-08	9.00346e-08	5.88947e-08	8.62082e-08
4.79831e-09	2.38419e-15	7.36241e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
1.12013e-08	4.19617e-15	3.11866e-23	6.83594e-08	9.00346e-08	5.88947e-08	8.45011e-08
3.96647e-09	3.33786e-15	7.94547e-24	5.85938e-08	8.40071e-08	5.03593e-08	7.93799e-08
2.14231e-09	3.8147e-16	6.07233e-25	9.76563e-09	4.02647e-08	9.38902e-09	4.01167e-08
4.56714e-09	5.72205e-16	1.47696e-24	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.23485e-09	1.14441e-15	2.1471e-24	3.49386e-08	5.52427e-08	1.96316e-08	5.54805e-08
1.73242e-08	4.00543e-15	4.21495e-23	6.83594e-08	9.00346e-08	5.88947e-08	8.62082e-08
2.98168e-09	8.58307e-16	1.44803e-24	2.92969e-08	4.88281e-08	1.96316e-08	4.43844e-08
2.63987e-09	4.76837e-16	4.73209e-25	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.92462e-09	3.8147e-15	1.10172e-23	5.85938e-08	9.21287e-08	5.80412e-08	9.0476e-08
1.39778e-08	2.28882e-15	1.66196e-23	4.88281e-08	6.25305e-08	4.86522e-08	5.97483e-08
9.37258e-09	3.14713e-15	1.77989e-23	4.88281e-08	8.40071e-08	4.86522e-08	8.02334e-08
3.69713e-09	1.62125e-15	3.72214e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
2.11508e-08	3.91006e-15	4.25179e-23	6.79396e-08	8.73464e-08	5.29199e-08	8.1087e-08
4.30595e-09	2.57492e-15	7.72909e-24	4.88281e-08	7.6272e-08	4.86522e-08	7.25515e-08
1.68612e-09	9.53674e-17	7.36845e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.61517e-09	1.04904e-15	2.2682e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
4.10873e-09	3.43323e-15	9.44794e-24	4.88281e-08	8.73464e-08	4.86522e-08	8.45011e-08
2.70483e-09	9.53674e-16	1.61125e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
1.31492e-09	9.53674e-17	3.25007e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
9.24289e-09	4.1008e-15	2.61418e-23	5.85938e-08	9.21287e-08	5.88947e-08	8.62082e-08
2.47238e-09	2.86102e-16	2.87396e-25	1.95313e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.65354e-09	7.62939e-16	1.16332e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
1.15073e-09	9.53674e-17	1.71203e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.67447e-09	3.8147e-16	6.56419e-25	1.95313e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.28513e-08	4.3869e-15	5.59059e-23	6.83594e-08	9.00346e-08	6.82838e-08	8.62082e-08
1.93645e-09	1.90735e-16	1.80045e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
4.37016e-09	3.71933e-15	1.12217e-23	5.85938e-08	8.73464e-08	4.86522e-08	8.27941e-08
1.29751e-08	2.76566e-15	2.01727e-23	4.88281e-08	8.34375e-08	4.09703e-08	8.02334e-08
3.40676e-09	1.62125e-15	2.92059e-24	3.90625e-08	6.25305e-08	3.75561e-08	5.80412e-08
2.8604e-09	5.72205e-16	1.16586e-24	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
6.82983e-09	6.38962e-15	2.83837e-23	7.16241e-08	1.45176e-07	4.95057e-08	1.41689e-07
6.32312e-09	4.29153e-15	1.87699e-23	5.85938e-08	9.61803e-08	5.03593e-08	9.38902e-08
2.29336e-09	6.67572e-16	8.58686e-25	1.95313e-08	4.36732e-08	1.96316e-08	4.26773e-08
7.80367e-09	3.8147e-15	2.26477e-23	4.88281e-08	9.21287e-08	4.86522e-08	8.96224e-08
3.10312e-09	1.33514e-15	2.65253e-24	3.90625e-08	5.52427e-08	2.98741e-08	5.12128e-08
7.19261e-09	1.52588e-15	7.19691e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.63341e-08
3.55661e-09	8.58307e-16	2.13214e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
1.40005e-09	9.53674e-17	6.10513e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
4.36367e-09	2.28882e-15	6.74615e-24	4.88281e-08	6.90534e-08	4.26773e-08	6.91373e-08
4.24919e-09	2.09808e-15	5.31794e-24	3.90625e-08	6.55098e-08	3.84096e-08	6.14554e-08
3.20033e-09	1.71661e-15	3.05607e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.4016e-08
4.30871e-09	1.81198e-15	4.78385e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
4.03137e-09	2.57492e-15	6.63182e-24	4.88281e-08	7.04209e-08	4.86522e-08	6.74302e-08
1.1045e-09	9.53674e-17	1.07001e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.07388e-09	1.90735e-16	2.03402e-26	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.32707e-09	1.04904e-15	1.43052e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
7.12406e-09	5.72205e-15	3.20927e-23	4.88281e-08	1.3029e-07	4.86522e-08	1.26325e-07
3.60471e-09	1.04904e-15	2.36041e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
7.94855e-09	2.47955e-15	1.23556e-23	3.90625e-08	7.43728e-08	3.92632e-08	7.08444e-08
3.36987e-09	2.09808e-15	4.09147e-24	4.88281e-08	6.55098e-08	3.84096e-08	6.14554e-08
8.81237e-09	2.38419e-15	1.60469e-23	4.88281e-08	6.90534e-08	4.86522e-08	6.91373e-08
1.18113e-08	2.47955e-15	2.11494e-23	4.88281e-08	7.04209e-08	3.92632e-08	6.82838e-08
2.20307e-09	1.90735e-16	1.53607e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.95543e-08	3.05176e-15	3.26879e-23	4.88281e-08	7.8733e-08	4.86522e-08	7.42586e-08
3.0899e-09	2.57492e-15	4.88863e-24	5.85938e-08	7.04209e-08	4.86522e-08	6.48696e-08
3.25915e-09	1.14441e-15	2.58372e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.86522e-08
