label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
39,16.0,30,468,35,472,5.839824517576797,3.5030628889457485,0.8001068098033685,12.82842712474619,0.9411764705882353,0.00152587890625,1525.87890625,44.07731121466846,57.029536304460905,34.20959852486082,5,4,48.828125,39.0625,48.828125,39.0625,1.25,0.0023405500292568754,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.002597824322130216,6.103515625e-05,101
40,4.0,31,403,33,406,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.0003814697265625,381.4697265625,22.03865560733423,33.829117335329634,13.810679320049758,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,469
41,7.0,32,262,36,266,5.12776684506934,1.9356713329329027,0.926014405923947,7.621320343559642,0.875,0.000667572021484375,667.572021484375,29.154400983602766,50.07584809638028,18.90304036067288,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.001023990637799883,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0011365481409319695,2.6702880859375e-05,311
42,20.0,33,106,40,114,10.175165738855723,3.7290752455289353,0.9304228126952209,17.863961030678926,0.7142857142857143,0.0019073486328125,1907.3486328125,49.27993207070625,99.36685291851292,36.41675044461851,7,8,68.359375,78.125,78.125,68.359375,1.1428571428571428,0.002925687536571094,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.00324728040266277,7.62939453125e-05,57
43,10.0,33,398,36,403,5.444424563872507,2.253495322449476,0.9103183467504207,8.82842712474619,0.9090909090909091,0.00095367431640625,953.67431640625,34.84617414360881,53.168208631567445,22.006790258295663,3,5,29.296875,48.828125,48.828125,29.296875,1.6666666666666667,0.001462843768285547,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001623640201331385,3.814697265625e-05,211
44,30.0,34,0,43,6,10.679637308373676,4.064864664336421,0.9247322649955573,22.31370849898476,0.7894736842105263,0.00286102294921875,2861.02294921875,60.35534406612337,104.29333308958668,39.69594398766036,9,6,87.890625,58.59375,87.890625,58.59375,1.5,0.004388531304856641,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.004870920603994155,0.00011444091796875,21
46,5.0,35,367,37,370,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,410
47,8.0,35,388,39,391,3.9722133299273006,2.6403638502198645,0.747102836415358,8.242640687119284,1.0,0.000762939453125,762.939453125,31.167365656361927,38.7911458000713,25.784803224803365,4,3,39.0625,29.296875,39.0625,29.296875,1.3333333333333333,0.0011702750146284377,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001298912161065108,3.0517578125e-05,273
48,9.0,35,413,37,419,6.052283110938236,1.695889732428958,0.9599397146648136,8.207106781186548,0.9,0.000858306884765625,858.306884765625,33.057983411001345,59.10432725525621,16.561423168251544,2,6,19.53125,58.59375,58.59375,19.53125,3.0,0.0013165593914569924,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0014612761811982464,3.4332275390625e-05,237
50,9.0,36,430,40,434,4.132908103676026,2.864091692640616,0.7209407525088534,7.8639610306789285,0.9,0.000858306884765625,858.306884765625,33.057983411001345,40.360430699961185,27.969645435943516,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.0013165593914569924,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0014612761811982464,3.4332275390625e-05,238
