#	z_max	r_eq	V_L
8.28233e-09	4.04876e-08	1.99278e-23
7.43587e-09	3.6547e-08	1.64506e-23
1.20982e-08	4.12305e-08	2.22537e-23
7.5263e-09	4.83471e-08	3.13345e-23
8.55216e-09	4.6751e-08	3.22212e-23
9.29609e-09	4.26777e-08	2.45212e-23
8.7802e-09	4.92799e-08	3.17313e-23
9.31314e-09	3.85676e-08	1.92212e-23
9.02584e-09	3.3058e-08	1.40926e-23
7.2392e-09	3.77724e-08	1.65492e-23
6.69093e-09	2.91544e-08	1.06454e-23
8.4396e-09	3.48462e-08	1.60575e-23
9.41261e-09	4.37316e-08	2.45462e-23
9.08708e-09	3.61293e-08	1.54887e-23
7.26307e-09	3.85676e-08	1.77317e-23
8.12563e-09	3.77724e-08	1.69541e-23
8.21747e-09	3.69599e-08	1.59378e-23
9.3299e-09	3.73684e-08	1.62437e-23
7.3949e-09	3.73684e-08	1.6791e-23
1.04578e-08	4.64253e-08	3.32292e-23
8.66099e-09	4.40773e-08	2.67736e-23
9.21507e-09	3.6547e-08	1.8514e-23
7.42317e-09	3.3514e-08	1.5025e-23
7.19531e-09	2.64234e-08	3.41088e-24
9.69186e-09	4.80321e-08	3.35735e-23
7.35593e-09	3.85676e-08	1.86662e-23
7.3294e-09	4.37316e-08	2.48135e-23
9.33291e-09	3.93469e-08	1.99048e-23
7.90508e-09	3.11674e-08	1.17199e-23
7.78224e-09	3.93469e-08	1.89399e-23
7.31656e-09	2.69917e-08	3.15024e-24
8.41816e-09	3.57067e-08	1.70376e-23
9.07792e-09	3.69599e-08	1.60007e-23
7.72822e-09	3.57067e-08	1.46964e-23
8.0789e-09	3.85676e-08	1.652e-23
7.49899e-09	4.73959e-08	2.7903e-23
1.06335e-08	5.01954e-08	3.14948e-23
8.78542e-09	4.19604e-08	1.75946e-23
8.52314e-09	4.0111e-08	2.26793e-23
8.26126e-09	3.73684e-08	1.57398e-23
7.24883e-09	3.89592e-08	1.89625e-23
9.0634e-09	4.23205e-08	2.42598e-23
7.01163e-09	1.6529e-08	2.32117e-24
7.51246e-09	4.0111e-08	2.07834e-23
6.96415e-09	3.16506e-08	1.04069e-23
6.9114e-09	3.11674e-08	1.11997e-23
7.62868e-09	4.19604e-08	2.3729e-23
8.78695e-09	4.04876e-08	2.30735e-23
8.36881e-09	4.30319e-08	2.56105e-23
7.8006e-09	4.57667e-08	2.7457e-23
6.61097e-09	3.21266e-08	1.21775e-23
7.19714e-09	4.12305e-08	2.01452e-23
6.56149e-09	3.77724e-08	1.46883e-23
6.87884e-09	2.58426e-08	7.00858e-24
9.29434e-09	4.83471e-08	3.47069e-23
8.47758e-09	4.15971e-08	2.58078e-23
8.286e-09	4.30319e-08	2.43213e-23
8.10348e-09	3.6547e-08	1.72376e-23
6.37971e-09	2.80939e-08	9.01296e-24
7.96397e-09	4.12305e-08	2.16442e-23
6.77892e-09	2.75483e-08	8.33624e-24
6.93425e-09	2.64234e-08	7.11798e-24
7.44258e-09	3.93469e-08	1.79318e-23
8.35905e-09	3.73684e-08	1.56091e-23
8.95675e-09	3.48462e-08	1.3476e-23
8.92712e-09	3.97308e-08	1.68942e-23
9.6474e-09	4.98921e-08	3.45674e-23
8.77452e-09	3.89592e-08	1.9678e-23
7.77499e-09	3.44078e-08	1.24769e-23
7.37805e-09	4.23205e-08	2.06396e-23
9.53311e-09	4.9587e-08	3.75955e-23
7.38129e-09	2.86291e-08	9.03581e-24
9.75946e-09	4.0111e-08	1.8994e-23
9.17679e-09	4.26777e-08	2.69668e-23
7.34462e-09	3.3058e-08	1.31402e-23
7.72314e-09	3.77724e-08	1.85865e-23
9.59586e-09	4.47607e-08	2.50414e-23
7.80339e-09	3.3514e-08	1.2029e-23
7.2444e-09	3.6547e-08	1.69253e-23
7.45307e-09	3.11674e-08	1.10934e-23
