#Acq. time (s)=	60
#Accumulations=	1
#Range (cm-¹)=	10...600
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM Soleil
#Detector=	Syncerity
#Objective=	100x BD
#Grating=	1800 (500nm)
#ND Filter=	1% (0.60mW)
#Laser=	532nm_Edge
#Hole (µm)=	50 
#Laser mode=	Low frequency
#E-Cal_Neon=	0
#StageXY=	75x50mm Scan+
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-0.2
#Spectral res.(cm-¹)=	2.7
#Full time(mm:ss)=	1:03
#AC=	Calibrated 2026-06-13 10:52
#Project=	Raman_Soleil-MBE2-260612B-EW
#Sample=	
#Site=	
#Title=	_11_29_28_2026_06_13_1_60 s_532nm_Edge_1800 (500nm)_100x BD_50 µm_1% (0_60mW)_
#Remark=	
#Date=	13.06.2026 11:30
#Acquired=	13.06.2026 11:30:28
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
216.338	122
217.536	138
218.736	122
219.934	156
221.132	142
222.332	138
223.529	142
224.727	144
225.926	138
227.123	124
228.32	126
229.517	128
230.714	124
231.91	132
233.106	126
234.302	132
235.498	144
236.694	128
237.89	134
239.086	116
240.281	126
241.476	134
242.671	122
243.866	136
245.059	128
246.253	120
247.448	124
248.64	142
249.834	138
251.028	120
252.22	116
253.414	126
254.605	122
255.799	114
256.99	126
258.183	120
259.374	122
260.566	122
261.757	104
262.947	108
264.14	112
265.33	114
266.52	122
267.709	118
268.899	118
270.09	122
271.28	116
272.469	114
273.658	116
274.847	118
276.035	114
277.224	98
278.412	122
279.601	90
280.789	100
281.974	106
283.162	110
284.35	106
285.537	106
286.725	110
287.91	94
289.097	114
290.284	104
291.468	100
292.655	106
293.839	106
295.025	94
296.209	104
297.395	112
298.579	96
299.765	98
300.948	100
302.131	98
303.316	90
304.499	92
305.682	100
306.865	98
308.049	86
309.232	92
310.414	98
311.596	100
312.778	92
313.96	94
315.141	102
316.323	84
317.504	100
318.685	102
319.866	104
321.047	90
322.228	98
323.406	94
324.586	100
325.767	106
326.947	100
328.125	84
329.304	100
330.484	90
331.661	98
332.841	98
334.018	94
335.197	94
336.374	92
337.552	84
338.729	84
339.907	92
341.083	92
342.259	94
343.437	88
344.613	88
345.789	90
346.964	84
348.14	72
349.317	90
350.492	90
351.667	86
352.841	82
354.016	86
355.19	80
356.364	88
357.539	98
358.713	98
359.884	84
361.058	80
362.231	82
363.405	80
364.578	88
365.749	86
366.922	80
368.095	86
369.265	82
370.438	82
371.608	78
372.78	90
373.95	92
375.122	90
376.291	86
377.463	88
378.632	86
379.801	90
380.973	96
382.141	86
383.31	92
384.479	82
385.649	90
386.818	94
387.986	80
389.154	86
390.322	98
391.489	98
392.657	82
393.824	76
394.992	82
396.159	74
397.326	76
398.493	78
399.659	78
400.824	88
401.99	78
403.156	88
404.322	78
405.486	84
406.652	70
407.816	72
408.981	84
410.146	80
411.31	78
412.475	78
413.637	88
414.8	104
415.965	108
417.127	136
418.289	206
419.454	208
420.615	164
421.777	112
422.939	88
424.103	88
425.264	84
426.425	88
427.586	82
428.747	78
429.908	98
431.069	74
432.229	84
433.389	78
434.55	92
435.71	86
436.867	80
438.027	74
439.187	82
440.346	88
441.504	86
442.663	62
443.822	76
444.979	84
446.137	72
447.294	70
448.452	70
449.608	90
450.767	72
451.923	76
453.08	74
454.236	70
455.392	82
456.549	74
457.704	66
458.859	74
460.014	74
461.169	74
462.326	82
463.48	70
464.634	78
465.789	76
466.943	86
468.097	84
469.25	80
470.404	78
471.555	104
472.709	80
473.862	72
475.015	76
476.168	72
477.319	78
478.471	72
479.624	82
480.774	84
481.926	80
483.076	66
484.228	82
485.378	78
486.529	78
487.679	84
488.83	76
489.979	70
491.128	78
492.279	76
493.427	82
494.576	78
495.726	78
496.875	74
498.023	78
499.171	76
500.319	72
501.466	78
502.614	76
503.761	84
504.908	68
506.055	84
507.202	78
508.349	68
509.496	70
510.64	84
511.787	72
512.933	66
514.079	86
515.223	68
516.369	76
517.512	76
518.658	78
519.803	76
520.946	74
522.089	68
523.234	80
524.377	74
525.522	76
526.664	80
527.807	80
528.951	72
530.093	68
531.235	74
532.376	76
533.518	64
534.662	70
535.803	74
536.944	82
538.085	70
539.226	66
540.367	72
541.507	76
542.646	78
543.786	74
544.926	78
546.066	72
547.206	70
548.344	76
549.484	68
550.623	64
551.76	66
552.9	74
554.039	78
555.176	66
556.314	72
557.451	62
558.587	70
559.726	72
560.862	76
562	72
563.136	70
564.271	76
565.407	76
566.545	62
567.68	76
568.815	70
569.95	66
571.085	74
572.22	72
573.354	70
574.489	82
575.623	82
576.757	72
577.891	74
579.025	68
580.157	62
581.291	72
582.424	68
583.557	74
584.689	80
585.822	72
586.955	74
588.085	74
589.218	72
590.348	82
591.481	72
592.611	70
593.743	68
594.873	66
596.003	82
597.134	68
598.264	86
599.393	68
