#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
2.77988e-09	2.86102e-16	1.71747e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.82132e-09	1.14441e-15	1.3141e-24	3.49386e-08	5.25895e-08	2.21922e-08	5.03593e-08
3.04506e-09	9.53674e-16	1.15192e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
3.22573e-09	1.04904e-15	1.25524e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.5973e-09	1.04904e-15	1.3148e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
3.46047e-09	8.58307e-16	1.08129e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.26298e-09	1.04904e-15	1.60931e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.74942e-09	1.43051e-15	1.72729e-24	4.1432e-08	6.25305e-08	3.32883e-08	5.63341e-08
3.94642e-09	1.14441e-15	1.716e-24	3.90625e-08	4.36732e-08	2.8167e-08	4.18238e-08
2.22149e-09	5.72205e-16	5.98241e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.58238e-09	1.90735e-16	1.60264e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.22015e-09	1.14441e-15	1.61416e-24	3.90625e-08	5.52427e-08	2.98741e-08	4.86522e-08
3.313e-09	1.14441e-15	1.54478e-24	3.90625e-08	4.97951e-08	3.32883e-08	4.95057e-08
3.16245e-09	8.58307e-16	1.14076e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.58877e-09	1.14441e-15	1.55647e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
3.67233e-09	1.04904e-15	1.97876e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.3372e-09	7.62939e-16	1.16346e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.52618e-09	4.76837e-16	5.07259e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.21838e-09	6.67572e-16	1.0681e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.94332e-09	1.23978e-15	1.36222e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
3.81978e-09	1.33514e-15	1.87339e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
3.46282e-09	1.14441e-15	1.62286e-24	3.90625e-08	4.36732e-08	2.8167e-08	4.18238e-08
3.27565e-09	8.58307e-16	1.39222e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.3377e-09	1.04904e-15	1.60349e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
3.65131e-09	7.62939e-16	1.2994e-24	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
3.03583e-09	5.72205e-16	7.00459e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.74905e-09	6.67572e-16	6.97854e-25	2.92969e-08	4.1432e-08	1.8778e-08	3.75561e-08
3.13042e-09	9.53674e-16	1.19562e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
2.71812e-09	6.67572e-16	7.05482e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.47061e-09	9.53674e-16	1.57605e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
3.02882e-09	7.62939e-16	9.02962e-25	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
3.36694e-09	6.67572e-16	8.5847e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.58075e-09	6.67572e-16	9.99788e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.51101e-09	3.8147e-16	4.71829e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.61322e-09	9.53674e-16	1.28257e-24	3.45267e-08	4.36732e-08	2.73135e-08	4.09703e-08
3.43339e-09	6.67572e-16	1.15267e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
1.78555e-09	9.53674e-17	6.89155e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.63374e-09	7.62939e-16	1.06074e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.74548e-09	1.14441e-15	1.49372e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
2.86834e-09	1.52588e-15	2.16997e-24	3.90625e-08	5.69429e-08	3.5849e-08	5.29199e-08
3.19875e-09	5.72205e-16	1.0749e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.8117e-09	1.04904e-15	1.39562e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
3.51387e-09	1.14441e-15	1.47558e-24	3.90625e-08	4.36732e-08	2.8167e-08	4.18238e-08
3.42305e-09	8.58307e-16	1.40418e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.74486e-09	1.04904e-15	1.6079e-24	2.92969e-08	4.97951e-08	2.98741e-08	4.86522e-08
3.61011e-09	1.23978e-15	2.09866e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
3.20794e-09	1.04904e-15	1.10155e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
3.26532e-09	5.72205e-16	8.16809e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.37728e-09	6.67572e-16	7.45367e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.98096e-09	8.58307e-16	1.05951e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.24884e-09	9.53674e-16	1.48017e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
