#Acq. time (s)=	15
#Accumulations=	2
#Range (cm-¹)=	10...600
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM Soleil
#Detector=	Syncerity
#Objective=	100x BD
#Grating=	1800 (500nm)
#ND Filter=	10% (6.0mW)
#Laser=	532nm_Edge
#Hole (µm)=	50 
#Laser mode=	Low frequency
#E-Cal_Neon=	0
#StageXY=	QScan
#StageZ=	Marzhauser
#X (µm)=	-1006.3
#Y (µm)=	2788.45
#Z (µm)=	0
#Spectral res.(cm-¹)=	2.7
#Full time(s)=	36
#AC=	Calibrated 2026-06-13 10:52
#Project=	Raman_Soleil-MBE2-260612C-EW
#Sample=	
#Site=	
#Title=	_10_59_40_2026_06_13_2_15 s_532nm_Edge_1800 (500nm)_100x BD_50 µm_10% (6_0mW)_
#Remark=	
#Date=	13.06.2026 10:59
#Acquired=	13.06.2026 10:59:58
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
520.946	54
522.089	52
523.234	52
524.377	50
525.522	56
526.664	58
527.807	62
528.951	48
530.093	56
531.235	56
532.376	56
533.518	52
534.662	52
535.803	48
536.944	54
538.085	52
539.226	60
540.367	60
541.507	50
542.646	56
543.786	58
544.926	56
546.066	50
547.206	48
548.344	46
549.484	52
550.623	58
551.76	50
552.9	58
554.039	60
555.176	50
556.314	52
557.451	52
558.587	54
559.726	56
560.862	58
562	56
563.136	54
564.271	54
565.407	54
566.545	52
567.68	52
568.815	56
569.95	54
571.085	52
572.22	52
573.354	46
574.489	50
575.623	54
576.757	58
577.891	50
579.025	62
580.157	52
581.291	50
582.424	50
583.557	50
584.689	56
585.822	56
586.955	40
588.085	52
589.218	52
590.348	46
591.481	50
592.611	52
593.743	54
594.873	50
596.003	58
597.134	54
598.264	52
599.393	52
